seller_sk	total_orders	delivered_orders	delayed_orders	avg_delivery_days	avg_estimated_gap_days	delay_rate	avg_freight_value	avg_review_score	delivery_segment	dwh_create_date
1637	10	10	2	16.6	-8.5	20.00	25.18	4.2	REGULAR	2026-05-15 09:48:36.073
1305	7	12	0	4.83	-8.33	0.00	10.30	4.83	FAST_RELIABLE	2026-05-15 09:48:36.073
309	1	1	0	16	-15	0.00	17.00	5	FAST_RELIABLE	2026-05-15 09:48:36.073
641	6	7	0	11.57	-12.43	0.00	14.09	4.71	FAST_RELIABLE	2026-05-15 09:48:36.073
973	2	2	0	3	-5.5	0.00	7.43	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
286	64	65	3	12.46	-11.09	4.48	18.74	4.24	FAST_RELIABLE	2026-05-15 09:48:36.073
618	78	77	9	12.83	-10.92	11.54	22.75	4	REGULAR	2026-05-15 09:48:36.073
950	4	6	0	8.33	-11.33	0.00	11.68	4.83	FAST_RELIABLE	2026-05-15 09:48:36.073
2848	1	1	0	8	-10	0.00	26.37	5	FAST_RELIABLE	2026-05-15 09:48:36.073
263	12	13	1	8.77	-10.69	7.69	19.10	4.62	GOOD_DELIVERY	2026-05-15 09:48:36.073
2516	5	5	1	8.4	-11.2	20.00	16.26	5	REGULAR	2026-05-15 09:48:36.073
1852	3	4	0	8.5	-13.5	0.00	11.72	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2184	1	1	0	6	-3	0.00	8.91	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2871	3	9	0	10.22	-19.22	0.00	15.92	4.56	FAST_RELIABLE	2026-05-15 09:48:36.073
478	105	119	2	6.59	-10.54	1.67	16.60	4.57	FAST_RELIABLE	2026-05-15 09:48:36.073
2393	41	39	8	16	-10.67	19.51	18.03	3.32	REGULAR	2026-05-15 09:48:36.073
804	11	9	0	9.56	-13.67	0.00	20.48	4.27	FAST_RELIABLE	2026-05-15 09:48:36.073
140	3	3	0	12	-18	0.00	44.63	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
1142	3	2	0	21.5	-9	0.00	14.37	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
1806	1	1	0	10	-21	0.00	14.56	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2470	1	2	0	25	-2	0.00	41.28	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
3057	1	1	0	9	-14	0.00	133.87	5	FAST_RELIABLE	2026-05-15 09:48:36.073
163	4	8	4	25	-0.5	50.00	15.54	2.75	DELIVERY_RISK	2026-05-15 09:48:36.073
2493	43	51	2	12.16	-11.59	3.85	14.21	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
3034	30	30	1	11.03	-11.23	3.33	15.75	4.23	FAST_RELIABLE	2026-05-15 09:48:36.073
1706	28	44	5	15.11	-6.25	11.36	15.06	3.86	REGULAR	2026-05-15 09:48:36.073
1491	8	7	2	13.43	-11	25.00	13.63	4	REGULAR	2026-05-15 09:48:36.073
1829	9	9	4	21.11	2.67	44.44	10.90	3.56	DELIVERY_RISK	2026-05-15 09:48:36.073
827	2	3	0	8	-7.33	0.00	18.67	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
2370	3	3	0	12	-5.33	0.00	35.71	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1165	9	9	2	16.33	-9.33	22.22	27.53	4.22	REGULAR	2026-05-15 09:48:36.073
3011	21	20	0	15.15	-24.25	0.00	41.71	4.29	FAST_RELIABLE	2026-05-15 09:48:36.073
2178	5	5	1	13	-8.8	20.00	44.04	3.2	REGULAR	2026-05-15 09:48:36.073
1683	8	9	0	6.67	-12.78	0.00	15.98	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
2347	14	14	1	10.64	-12.36	7.14	18.23	3.79	GOOD_DELIVERY	2026-05-15 09:48:36.073
186	2	2	0	10.5	-12.5	0.00	45.21	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
432	1	1	0	13	-23	0.00	57.12	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1514	2	2	0	11.5	-15	0.00	28.80	5	FAST_RELIABLE	2026-05-15 09:48:36.073
850	2	1	0	17	-11	0.00	17.95	2.5	GOOD_DELIVERY	2026-05-15 09:48:36.073
1096	1	1	0	19	-5	0.00	21.75	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1019	1	1	1	4	0	100.00	7.77	4	DELIVERY_RISK	2026-05-15 09:48:36.073
996	83	85	9	13.47	-11.04	10.59	22.43	4.45	REGULAR	2026-05-15 09:48:36.073
2865	24	25	2	7.92	-8.68	8.00	27.56	4.28	GOOD_DELIVERY	2026-05-15 09:48:36.073
1119	12	12	4	20.25	-4.33	30.77	45.05	3.31	DELIVERY_RISK	2026-05-15 09:48:36.073
1783	4	6	0	10.83	-18.67	0.00	44.43	4.33	FAST_RELIABLE	2026-05-15 09:48:36.073
455	3	4	0	3.25	-8.25	0.00	16.91	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1660	1	1	0	7	-24	0.00	18.99	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2324	1	1	0	5	-13	0.00	7.68	5	FAST_RELIABLE	2026-05-15 09:48:36.073
332	1	1	0	10	-23	0.00	14.52	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1537	3	4	0	7	-16.25	0.00	16.79	3.75	GOOD_DELIVERY	2026-05-15 09:48:36.073
2201	1	1	0	3	-6	0.00	19.30	5	FAST_RELIABLE	2026-05-15 09:48:36.073
873	1	1	0	11	-34	0.00	17.33	4	FAST_RELIABLE	2026-05-15 09:48:36.073
2888	129	139	11	12.5	-11.68	7.86	16.54	4.34	GOOD_DELIVERY	2026-05-15 09:48:36.073
2971	112	112	12	11.96	-10.93	10.34	33.10	4.23	REGULAR	2026-05-15 09:48:36.073
2639	1	1	1	32	13	100.00	14.37	1	DELIVERY_RISK	2026-05-15 09:48:36.073
1892	1	2	0	4	-11	0.00	23.95	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1560	4	4	0	8.5	-14.75	0.00	15.52	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
1643	2	2	1	15.5	-0.5	50.00	21.95	4.5	DELIVERY_RISK	2026-05-15 09:48:36.073
1311	4	6	0	4.83	-7.33	0.00	17.65	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
77	8	8	0	16.75	-12.88	0.00	77.58	4.22	FAST_RELIABLE	2026-05-15 09:48:36.073
409	10	11	0	9.82	-13.73	0.00	17.15	4.18	FAST_RELIABLE	2026-05-15 09:48:36.073
2284	1	1	0	13	-8	0.00	18.27	5	FAST_RELIABLE	2026-05-15 09:48:36.073
956	2	2	0	20.5	-14	0.00	62.71	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2247	9	9	1	13.11	-12.33	11.11	16.66	3.78	REGULAR	2026-05-15 09:48:36.073
624	1	1	0	6	-16	0.00	15.10	4	FAST_RELIABLE	2026-05-15 09:48:36.073
2579	2	4	0	10	-21.5	0.00	15.95	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1952	3	4	0	17.5	-11.75	0.00	59.05	2	GOOD_DELIVERY	2026-05-15 09:48:36.073
1013	93	97	1	10.82	-16.92	1.00	25.49	4.26	FAST_RELIABLE	2026-05-15 09:48:36.073
17	14	15	2	19.07	-11.67	13.33	41.89	3.67	REGULAR	2026-05-15 09:48:36.073
3017	4	5	2	18.8	-5.4	40.00	27.63	3	DELIVERY_RISK	2026-05-15 09:48:36.073
2934	2	2	0	12	-9	0.00	14.07	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
1345	8	12	0	3.5	-19.92	0.00	10.53	4	FAST_RELIABLE	2026-05-15 09:48:36.073
326	201	219	11	11.54	-10.27	5.00	13.80	4.15	FAST_RELIABLE	2026-05-15 09:48:36.073
2330	1	1	0	11	-42	0.00	8.72	4	FAST_RELIABLE	2026-05-15 09:48:36.073
2138	107	121	14	15.6	-9.78	11.57	17.74	3.72	REGULAR	2026-05-15 09:48:36.073
472	1	0	0	NULL	NULL	0.00	37.31	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2725	21	23	0	16.48	-11.17	0.00	19.68	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
223	9	9	0	9.33	-10.89	0.00	14.06	4.78	FAST_RELIABLE	2026-05-15 09:48:36.073
810	20	2	1	15.5	-6.5	5.00	14.81	1.2	GOOD_DELIVERY	2026-05-15 09:48:36.073
1059	2	2	0	10	-21.5	0.00	28.58	3	GOOD_DELIVERY	2026-05-15 09:48:36.073
2387	1	0	0	NULL	NULL	0.00	17.31	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2825	9	9	0	8.67	-18.78	0.00	22.15	4.78	FAST_RELIABLE	2026-05-15 09:48:36.073
1159	8	8	1	9.13	-6.88	12.50	34.23	4.5	REGULAR	2026-05-15 09:48:36.073
1700	2	3	0	6.67	-4	0.00	11.40	4.33	FAST_RELIABLE	2026-05-15 09:48:36.073
2038	2	3	0	5.67	-6.33	0.00	12.15	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
372	7	13	0	10.08	-17.77	0.00	16.14	4.54	FAST_RELIABLE	2026-05-15 09:48:36.073
1497	1	1	0	22	-3	0.00	16.14	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2679	120	140	21	14.89	-8.02	14.89	20.08	3.77	REGULAR	2026-05-15 09:48:36.073
1351	13	13	1	9.85	-11.46	7.69	14.75	4.46	GOOD_DELIVERY	2026-05-15 09:48:36.073
1597	73	72	4	12.79	-13.71	5.48	24.85	4.15	GOOD_DELIVERY	2026-05-15 09:48:36.073
518	6	7	2	13.29	-7.29	28.57	21.82	3.86	REGULAR	2026-05-15 09:48:36.073
2433	1	1	0	4	-24	0.00	14.14	5	FAST_RELIABLE	2026-05-15 09:48:36.073
269	2	2	0	6	-9	0.00	18.83	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1846	1	3	0	2	-14	0.00	12.79	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
764	1	1	0	17	-5	0.00	16.74	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
3074	107	124	5	8.19	-11.56	3.94	23.41	4.28	FAST_RELIABLE	2026-05-15 09:48:36.073
664	28	28	1	11.21	-16.86	3.33	24.12	3.8	GOOD_DELIVERY	2026-05-15 09:48:36.073
910	46	45	6	11.02	-8.89	13.04	11.79	4.26	REGULAR	2026-05-15 09:48:36.073
123	17	19	3	10.26	-11.32	15.00	35.77	2.95	REGULAR	2026-05-15 09:48:36.073
1992	33	36	1	12.39	-11.69	2.78	21.76	4.58	FAST_RELIABLE	2026-05-15 09:48:36.073
1451	1	1	0	10	-18	0.00	16.18	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1205	3	3	1	19.67	-14.33	33.33	17.70	3.67	DELIVERY_RISK	2026-05-15 09:48:36.073
2533	3	3	0	5	-6.33	0.00	11.22	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1746	1	1	1	86	35	100.00	108.96	1	DELIVERY_RISK	2026-05-15 09:48:36.073
1056	48	56	9	14.25	-10.93	16.07	14.54	3.77	REGULAR	2026-05-15 09:48:36.073
60	21	21	6	30.29	-1.95	27.27	32.76	3.36	REGULAR	2026-05-15 09:48:36.073
724	9	9	2	9	-16.89	20.00	17.35	3.9	REGULAR	2026-05-15 09:48:36.073
1222	16	16	1	13.31	-11.13	6.25	15.74	3.13	GOOD_DELIVERY	2026-05-15 09:48:36.073
226	4	2	2	34.5	2.5	50.00	17.31	1.75	DELIVERY_RISK	2026-05-15 09:48:36.073
1720	2	2	0	10	-14.5	0.00	17.88	5	FAST_RELIABLE	2026-05-15 09:48:36.073
558	3	3	0	12.33	-27.33	0.00	13.33	4.33	FAST_RELIABLE	2026-05-15 09:48:36.073
581	42	41	2	15.95	-10.22	4.76	54.63	4.43	FAST_RELIABLE	2026-05-15 09:48:36.073
2573	12	11	0	13.18	-16.09	0.00	17.52	4.17	FAST_RELIABLE	2026-05-15 09:48:36.073
2075	50	49	8	14.29	-9.35	16.00	19.98	3.84	REGULAR	2026-05-15 09:48:36.073
415	32	34	2	13.5	-14.47	5.71	34.00	3.94	GOOD_DELIVERY	2026-05-15 09:48:36.073
83	16	17	0	8.94	-13.12	0.00	18.26	4.59	FAST_RELIABLE	2026-05-15 09:48:36.073
2788	7	7	0	13.29	-9.86	0.00	19.08	4.29	FAST_RELIABLE	2026-05-15 09:48:36.073
1577	4	3	0	11.67	-15	0.00	15.44	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2622	1	1	0	6	-19	0.00	14.10	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1079	1	1	0	8	-15	0.00	53.47	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2098	85	89	14	17.28	-7.75	15.73	20.13	4.03	REGULAR	2026-05-15 09:48:36.073
3094	59	57	8	13.84	-11.28	13.33	47.02	3.78	REGULAR	2026-05-15 09:48:36.073
2430	1	0	0	NULL	NULL	0.00	16.11	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
1434	4	4	1	13	-4.75	25.00	68.15	4	REGULAR	2026-05-15 09:48:36.073
2931	3	2	0	6.5	-33	0.00	30.55	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
2267	3	3	0	12	-20.33	0.00	30.16	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
1789	11	11	3	25.91	-5.73	27.27	32.22	3.55	REGULAR	2026-05-15 09:48:36.073
2908	67	84	8	10.38	-12.75	9.41	15.62	4.22	GOOD_DELIVERY	2026-05-15 09:48:36.073
867	33	31	1	18.06	-9.94	3.03	36.35	4.03	FAST_RELIABLE	2026-05-15 09:48:36.073
203	2	2	0	9	-5	0.00	24.56	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2453	14	15	3	7.53	-3.07	20.00	13.41	4.47	REGULAR	2026-05-15 09:48:36.073
1912	2	3	0	6.33	-12.33	0.00	24.37	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1248	1	1	0	5	-16	0.00	12.69	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2055	3	3	1	22.67	-9.33	33.33	20.82	3.33	DELIVERY_RISK	2026-05-15 09:48:36.073
1557	23	27	0	9.44	-14.04	0.00	14.40	4.41	FAST_RELIABLE	2026-05-15 09:48:36.073
1391	4	4	0	10	-20	0.00	21.76	4.75	FAST_RELIABLE	2026-05-15 09:48:36.073
893	1	1	0	12	-39	0.00	18.11	4	FAST_RELIABLE	2026-05-15 09:48:36.073
34	14	15	5	17.27	-5.93	29.41	18.36	3.59	REGULAR	2026-05-15 09:48:36.073
40	8	8	0	8.5	-15.38	0.00	18.03	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
1534	4	4	0	9.75	-16	0.00	37.41	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
2032	1	1	0	5	-14	0.00	18.73	4	FAST_RELIABLE	2026-05-15 09:48:36.073
1265	6	6	0	9.5	-16.83	0.00	18.75	4.17	FAST_RELIABLE	2026-05-15 09:48:36.073
1932	9	11	1	7.82	-6.64	9.09	12.48	3.64	GOOD_DELIVERY	2026-05-15 09:48:36.073
2596	77	82	8	13.94	-11.98	9.76	18.91	3.95	GOOD_DELIVERY	2026-05-15 09:48:36.073
601	1	0	0	NULL	NULL	0.00	20.43	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2765	3	5	0	14.8	-9.4	0.00	17.35	2.2	GOOD_DELIVERY	2026-05-15 09:48:36.073
183	3	3	0	8.33	-20	0.00	14.77	4	FAST_RELIABLE	2026-05-15 09:48:36.073
1955	699	732	40	13.6	-12.43	5.33	41.33	4.17	GOOD_DELIVERY	2026-05-15 09:48:36.073
1414	49	60	4	12.22	-13	6.56	15.52	4.52	GOOD_DELIVERY	2026-05-15 09:48:36.073
160	39	39	4	12.92	-14.95	9.76	19.93	3.85	GOOD_DELIVERY	2026-05-15 09:48:36.073
701	2	3	0	6.33	-10.33	0.00	19.62	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
1242	11	14	0	9.64	-19.93	0.00	28.09	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
1975	16	16	2	8.56	-8.06	12.50	45.17	4.75	REGULAR	2026-05-15 09:48:36.073
2224	39	39	3	10.46	-12.72	7.69	26.22	4.08	GOOD_DELIVERY	2026-05-15 09:48:36.073
1726	3	4	0	5.25	-11.5	0.00	11.02	4.75	FAST_RELIABLE	2026-05-15 09:48:36.073
1477	1	1	0	11	-14	0.00	22.76	4	FAST_RELIABLE	2026-05-15 09:48:36.073
1122	38	40	6	13.13	-9.25	14.63	26.28	4.2	REGULAR	2026-05-15 09:48:36.073
1620	3	3	0	5.33	-21.67	0.00	16.35	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2118	1	1	0	10	-15	0.00	15.10	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2616	2	2	2	30	10	100.00	15.95	1.5	DELIVERY_RISK	2026-05-15 09:48:36.073
2745	6	7	1	12	-8.86	14.29	16.27	4.14	REGULAR	2026-05-15 09:48:36.073
2012	8	8	0	19.38	-23.38	0.00	54.86	3.88	GOOD_DELIVERY	2026-05-15 09:48:36.073
103	12	12	0	8.33	-15.75	0.00	19.52	4.08	FAST_RELIABLE	2026-05-15 09:48:36.073
352	42	47	6	17.7	-8.28	12.50	36.27	3.92	REGULAR	2026-05-15 09:48:36.073
681	11	11	2	13.55	-6.82	18.18	20.29	3.82	REGULAR	2026-05-15 09:48:36.073
1763	5	7	0	8.71	-21.29	0.00	23.99	4.57	FAST_RELIABLE	2026-05-15 09:48:36.073
930	6	4	0	12	-16.75	0.00	31.56	3.5	GOOD_DELIVERY	2026-05-15 09:48:36.073
1371	1	1	0	2	-23	0.00	10.96	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2994	43	48	2	11	-14.58	4.17	17.95	4.17	FAST_RELIABLE	2026-05-15 09:48:36.073
744	9	9	4	15	-7.56	40.00	20.80	3.8	DELIVERY_RISK	2026-05-15 09:48:36.073
2367	10	10	0	4.2	-10.7	0.00	11.57	4.3	FAST_RELIABLE	2026-05-15 09:48:36.073
289	6	6	0	9	-28.17	0.00	44.71	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1285	1	1	0	7	-11	0.00	15.23	5	FAST_RELIABLE	2026-05-15 09:48:36.073
638	7	7	1	16.86	-10.57	14.29	24.61	3.57	REGULAR	2026-05-15 09:48:36.073
2808	8	14	2	10.29	-5.57	14.29	15.93	4.71	REGULAR	2026-05-15 09:48:36.073
2559	10	11	3	21.91	-10.64	27.27	22.82	3.64	REGULAR	2026-05-15 09:48:36.073
2553	2	2	0	4.5	-12	0.00	12.26	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
644	2	2	0	6.5	-13.5	0.00	19.61	4	FAST_RELIABLE	2026-05-15 09:48:36.073
2802	2	2	1	9	0	50.00	20.61	3	DELIVERY_RISK	2026-05-15 09:48:36.073
389	3	6	0	15.17	-16.33	0.00	15.90	5	FAST_RELIABLE	2026-05-15 09:48:36.073
395	1	1	1	45	13	100.00	14.52	0	DELIVERY_RISK	2026-05-15 09:48:36.073
2659	83	97	6	8.93	-12.66	6.19	15.56	4.51	GOOD_DELIVERY	2026-05-15 09:48:36.073
495	49	78	18	14.87	-8.65	23.08	24.90	3.42	REGULAR	2026-05-15 09:48:36.073
2702	69	77	3	9.75	-15.39	3.90	21.13	3.96	GOOD_DELIVERY	2026-05-15 09:48:36.073
1036	17	18	2	15.94	-10	11.11	25.51	4.28	REGULAR	2026-05-15 09:48:36.073
538	10	11	0	9.55	-14.55	0.00	25.68	4	FAST_RELIABLE	2026-05-15 09:48:36.073
2161	7	13	2	17.15	-8.62	15.38	36.57	4.85	REGULAR	2026-05-15 09:48:36.073
2018	53	53	1	13.09	-14.89	1.85	25.37	4.52	FAST_RELIABLE	2026-05-15 09:48:36.073
936	29	42	2	10.17	-14.95	4.76	12.54	4.1	FAST_RELIABLE	2026-05-15 09:48:36.073
1179	48	53	13	16.15	-7.79	23.64	16.45	2.87	REGULAR	2026-05-15 09:48:36.073
97	2	2	0	11.5	-11.5	0.00	18.60	2.5	GOOD_DELIVERY	2026-05-15 09:48:36.073
346	4	5	1	11.2	-6.8	20.00	16.04	3.2	REGULAR	2026-05-15 09:48:36.073
2851	1	1	0	6	-22	0.00	16.33	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2261	2	2	0	6	-17	0.00	34.20	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1328	149	157	3	10.41	-14.32	1.91	16.11	4.45	FAST_RELIABLE	2026-05-15 09:48:36.073
1869	49	55	4	13.47	-8.51	7.02	13.61	4.28	GOOD_DELIVERY	2026-05-15 09:48:36.073
787	20	23	0	4.48	-16.04	0.00	8.26	4.96	FAST_RELIABLE	2026-05-15 09:48:36.073
2410	24	26	0	7.65	-16.96	0.00	23.49	3.81	GOOD_DELIVERY	2026-05-15 09:48:36.073
2951	2	2	0	7.5	-7.5	0.00	18.65	5	FAST_RELIABLE	2026-05-15 09:48:36.073
475	97	107	5	11.13	-12.14	4.63	17.12	4.34	FAST_RELIABLE	2026-05-15 09:48:36.073
143	51	77	9	17.35	-14.84	11.54	18.91	3.45	REGULAR	2026-05-15 09:48:36.073
807	46	55	8	15.67	-11.33	14.04	17.01	4.18	REGULAR	2026-05-15 09:48:36.073
1139	2	1	1	18	5	50.00	12.00	1	DELIVERY_RISK	2026-05-15 09:48:36.073
1803	4	4	0	5.25	-7	0.00	15.81	4.25	FAST_RELIABLE	2026-05-15 09:48:36.073
1471	3	3	0	10.33	-7.33	0.00	17.48	4.33	FAST_RELIABLE	2026-05-15 09:48:36.073
120	18	18	0	11.67	-15.72	0.00	23.44	4.06	FAST_RELIABLE	2026-05-15 09:48:36.073
1116	16	17	1	12.71	-13.94	5.88	21.50	4.12	GOOD_DELIVERY	2026-05-15 09:48:36.073
784	7	9	0	7.33	-15.56	0.00	12.24	4	FAST_RELIABLE	2026-05-15 09:48:36.073
452	3	6	2	4.67	-2.67	33.33	7.52	5	DELIVERY_RISK	2026-05-15 09:48:36.073
1849	31	28	1	11.61	-13.79	3.23	17.41	4.1	FAST_RELIABLE	2026-05-15 09:48:36.073
1517	93	96	4	9.44	-11.01	4.08	13.70	4.34	FAST_RELIABLE	2026-05-15 09:48:36.073
1185	82	125	3	10.34	-17.16	2.40	20.73	3.34	GOOD_DELIVERY	2026-05-15 09:48:36.073
2845	11	11	3	12.64	-10.55	27.27	16.87	3.91	REGULAR	2026-05-15 09:48:36.073
853	1	1	0	21	-7	0.00	97.78	2	GOOD_DELIVERY	2026-05-15 09:48:36.073
2513	1	0	0	NULL	NULL	0.00	16.55	3	GOOD_DELIVERY	2026-05-15 09:48:36.073
2181	1	0	0	NULL	NULL	0.00	42.07	2	GOOD_DELIVERY	2026-05-15 09:48:36.073
166	131	135	5	11.62	-13	3.70	14.59	4.19	FAST_RELIABLE	2026-05-15 09:48:36.073
2490	185	187	13	15.49	-17.2	6.84	27.12	4.27	GOOD_DELIVERY	2026-05-15 09:48:36.073
498	18	22	3	19.59	-7.32	13.04	21.58	3.65	REGULAR	2026-05-15 09:48:36.073
2158	4	15	1	17	-6.27	6.67	27.51	1.4	GOOD_DELIVERY	2026-05-15 09:48:36.073
830	42	39	3	12.87	-12.46	7.14	18.53	4.05	GOOD_DELIVERY	2026-05-15 09:48:36.073
1494	2	1	0	13	-20	0.00	14.94	1.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
1162	3	3	1	16.67	-10.67	33.33	17.59	4.67	DELIVERY_RISK	2026-05-15 09:48:36.073
1826	1	0	0	NULL	NULL	0.00	14.31	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2891	324	332	29	13.33	-11.18	8.53	15.29	3.86	GOOD_DELIVERY	2026-05-15 09:48:36.073
1640	8	8	2	13.63	-7.88	25.00	20.82	4.38	REGULAR	2026-05-15 09:48:36.073
306	4	4	0	5.75	-13	0.00	10.41	5	FAST_RELIABLE	2026-05-15 09:48:36.073
976	5	5	0	9.2	-26	0.00	25.28	4.2	FAST_RELIABLE	2026-05-15 09:48:36.073
312	2	2	0	9.5	-9.5	0.00	11.69	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2304	2	2	0	14.5	-21.5	0.00	17.73	4	FAST_RELIABLE	2026-05-15 09:48:36.073
993	14	14	0	13.43	-18.43	0.00	31.72	4.79	FAST_RELIABLE	2026-05-15 09:48:36.073
2868	30	38	1	9.05	-11.97	2.63	15.14	3.76	GOOD_DELIVERY	2026-05-15 09:48:36.073
2991	24	24	9	16.88	-5.54	37.50	24.51	3.46	DELIVERY_RISK	2026-05-15 09:48:36.073
1663	12	12	1	6.58	-8	8.33	13.90	3.25	GOOD_DELIVERY	2026-05-15 09:48:36.073
2327	6	6	0	13.17	-13.17	0.00	14.56	3	GOOD_DELIVERY	2026-05-15 09:48:36.073
329	12	12	0	8.67	-12.25	0.00	74.13	4.33	FAST_RELIABLE	2026-05-15 09:48:36.073
2204	6	5	0	12.8	-14.6	0.00	36.75	4.17	FAST_RELIABLE	2026-05-15 09:48:36.073
3014	10	15	0	13.27	-18.07	0.00	27.78	2.93	GOOD_DELIVERY	2026-05-15 09:48:36.073
2350	12	14	0	8.07	-12.5	0.00	15.26	4.64	FAST_RELIABLE	2026-05-15 09:48:36.073
2496	11	11	1	11.27	-8.55	9.09	16.16	4.36	GOOD_DELIVERY	2026-05-15 09:48:36.073
3037	1	1	0	6	-18	0.00	17.92	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1394	6	7	0	11.57	-11.43	0.00	24.77	4.43	FAST_RELIABLE	2026-05-15 09:48:36.073
2473	11	11	1	9.91	-11.18	9.09	20.83	3.82	GOOD_DELIVERY	2026-05-15 09:48:36.073
2141	7	9	2	6.22	-8	22.22	17.09	3.78	REGULAR	2026-05-15 09:48:36.073
2722	1	1	0	9	-26	0.00	18.00	5	FAST_RELIABLE	2026-05-15 09:48:36.073
2390	3	3	0	5	-19	0.00	13.39	4.67	FAST_RELIABLE	2026-05-15 09:48:36.073
575	18	31	1	10.35	-18.65	3.23	20.58	3.58	GOOD_DELIVERY	2026-05-15 09:48:36.073
2081	1	1	0	10	-30	0.00	23.54	3	GOOD_DELIVERY	2026-05-15 09:48:36.073
2782	7	8	0	6.5	-9.5	0.00	17.90	3.67	GOOD_DELIVERY	2026-05-15 09:48:36.073
1454	5	5	0	4	-13.2	0.00	10.83	5	FAST_RELIABLE	2026-05-15 09:48:36.073
1786	4	4	0	8.25	-13.25	0.00	10.88	5	FAST_RELIABLE	2026-05-15 09:48:36.073
3077	4	4	0	10.5	-11.25	0.00	24.24	3.75	GOOD_DELIVERY	2026-05-15 09:48:36.073
266	11	10	1	7.2	-14.2	9.09	22.94	4.55	GOOD_DELIVERY	2026-05-15 09:48:36.073
1262	26	26	0	5.62	-13.27	0.00	16.55	4.69	FAST_RELIABLE	2026-05-15 09:48:36.073
20	11	10	0	12.7	-18.3	0.00	25.24	4	FAST_RELIABLE	2026-05-15 09:48:36.073
1348	7	8	2	6.5	-5.13	25.00	13.64	4.25	REGULAR	2026-05-15 09:48:36.073
767	11	11	0	10.82	-12	0.00	18.60	3.64	GOOD_DELIVERY	2026-05-15 09:48:36.073
2095	1	0	0	NULL	NULL	0.00	28.18	1	GOOD_DELIVERY	2026-05-15 09:48:36.073
2344	9	9	1	15.67	-6	11.11	13.03	3.56	REGULAR	2026-05-15 09:48:36.073
1016	2	2	0	17	-10	0.00	16.32	4.5	FAST_RELIABLE	2026-05-15 09:48:36.073
1099	2	1	0	12	-7	0.00	11.59	3	GOOD_DELIVERY	2026-05-15 09:48:36.073
80	46	52	2	13.06	-12.69	3.85	28.39	3.97	GOOD_DELIVERY	2026-05-15 09:48:36.073
