product_sk	product_category_name	total_orders	total_quantity_sold	total_revenue	avg_selling_price	avg_freight_value	freight_ratio	avg_review_score	avg_delivery_days	delay_rate	product_segment	dwh_create_date
16842	industria_comercio_e_negocios	6	1	446.73	37.25	18.59	49.91	3.88	8.38	0.00	REGULAR	2026-05-15 09:24:16.503
16843	brinquedos	1	1	518.25	499.99	18.26	3.65	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16844	utilidades_domesticas	1	1	20.48	12.50	7.98	63.84	1	2	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16845	artes	1	1	87.16	49.90	37.26	74.67	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
16846	telefonia	3	1	142.69	21.15	14.52	68.66	4.25	15.25	0.00	REGULAR	2026-05-15 09:24:16.503
16847	casa_construcao	1	1	1025.24	978.00	47.24	4.83	5	16	0.00	REGULAR	2026-05-15 09:24:16.503
16848	moveis_decoracao	1	1	150.60	10.00	15.10	151.00	5	20	0.00	REGULAR	2026-05-15 09:24:16.503
16849	esporte_lazer	1	1	57.10	42.00	15.10	35.95	1	35	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
16850	relogios_presentes	2	1	188.53	79.00	15.27	19.32	3	9.5	0.00	REGULAR	2026-05-15 09:24:16.503
16851	cama_mesa_banho	1	1	286.17	220.00	66.17	30.08	4	11	0.00	REGULAR	2026-05-15 09:24:16.503
16852	cama_mesa_banho	3	1	520.88	139.99	33.64	24.03	3.33	14.33	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
16853	esporte_lazer	6	1	1090.21	165.82	15.88	9.58	4.67	10	0.00	REGULAR	2026-05-15 09:24:16.503
16854	beleza_saude	1	1	310.97	275.50	35.47	12.87	5	27	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16855	esporte_lazer	5	1	313.91	47.50	15.28	32.17	4.4	8	0.00	REGULAR	2026-05-15 09:24:16.503
16856	utilidades_domesticas	4	1	439.33	89.00	20.83	23.41	3.5	11.5	0.00	REGULAR	2026-05-15 09:24:16.503
16857	unknown	1	1	966.40	155.00	86.60	55.87	1	11	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16858	eletrodomesticos	2	1	82.08	26.00	15.04	57.85	5	13.5	0.00	REGULAR	2026-05-15 09:24:16.503
16859	cama_mesa_banho	2	1	163.38	59.90	21.79	36.38	2	7	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16860	fashion_calcados	1	1	45.00	29.90	15.10	50.50	1	17	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16861	fashion_bolsas_e_acessorios	1	1	32.77	24.99	7.78	31.13	1	7	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16862	moveis_decoracao	22	1	1927.84	40.51	17.91	44.22	2.76	12.83	12.12	LOW_REVIEW	2026-05-15 09:24:16.503
16863	telefonia	10	1	252.31	12.50	12.73	101.85	4.4	11.1	10.00	REGULAR	2026-05-15 09:24:16.503
16864	eletrodomesticos	1	1	208.54	199.40	9.14	4.58	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
16865	beleza_saude	1	1	141.51	123.40	18.11	14.68	1	25	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16866	automotivo	1	1	37.74	26.00	11.74	45.15	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
16867	casa_conforto	3	1	131.97	29.33	14.66	49.97	5	4.67	0.00	REGULAR	2026-05-15 09:24:16.503
16868	perfumaria	1	1	114.25	99.80	14.45	14.48	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
16869	casa_construcao	4	1	898.87	150.00	29.77	19.85	3.6	6.4	0.00	REGULAR	2026-05-15 09:24:16.503
16870	cool_stuff	3	1	1264.48	384.33	37.16	9.67	5	12.33	0.00	REGULAR	2026-05-15 09:24:16.503
16871	cool_stuff	4	1	315.17	49.95	13.08	26.19	3	12.6	20.00	REGULAR	2026-05-15 09:24:16.503
16872	casa_conforto	1	1	196.74	88.99	9.38	10.54	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
16873	utilidades_domesticas	1	1	104.98	84.99	19.99	23.52	4	11	0.00	REGULAR	2026-05-15 09:24:16.503
16874	utilidades_domesticas	1	1	163.82	138.98	24.84	17.87	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
16875	bebes	1	1	218.70	28.99	7.46	25.73	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
16876	esporte_lazer	16	1	2334.81	124.22	21.71	17.47	4.75	10.94	0.00	REGULAR	2026-05-15 09:24:16.503
16877	informatica_acessorios	1	1	453.35	412.91	40.44	9.79	5	21	0.00	REGULAR	2026-05-15 09:24:16.503
16878	relogios_presentes	1	1	398.42	359.00	39.42	10.98	4	14	0.00	REGULAR	2026-05-15 09:24:16.503
16879	utilidades_domesticas	14	1	1826.45	95.94	18.22	18.99	3.5	9.64	0.00	REGULAR	2026-05-15 09:24:16.503
16880	cool_stuff	1	1	154.40	119.90	34.50	28.77	1	36	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
16881	ferramentas_jardim	1	1	195.93	169.90	26.03	15.32	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
16883	informatica_acessorios	18	1	1188.36	41.48	15.11	36.44	3.19	15.57	19.05	REGULAR	2026-05-15 09:24:16.503
16884	eletroportateis	1	1	96.32	86.90	9.42	10.84	2	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16885	construcao_ferramentas_seguranca	20	1	2672.82	99.00	12.37	12.49	4.13	7.71	20.83	REGULAR	2026-05-15 09:24:16.503
16886	cama_mesa_banho	1	1	128.40	119.90	8.50	7.09	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
16887	relogios_presentes	1	1	189.07	170.00	19.07	11.22	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16888	automotivo	1	1	182.54	119.90	62.64	52.24	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
16889	esporte_lazer	2	1	182.37	69.00	22.19	32.15	3	16	0.00	REGULAR	2026-05-15 09:24:16.503
16890	perfumaria	4	1	811.03	189.00	13.76	7.28	4.75	6.25	0.00	REGULAR	2026-05-15 09:24:16.503
16891	informatica_acessorios	1	1	492.25	465.38	26.87	5.77	4	7	0.00	REGULAR	2026-05-15 09:24:16.503
16892	esporte_lazer	4	1	807.61	167.73	34.18	20.38	4.5	9.5	0.00	REGULAR	2026-05-15 09:24:16.503
16893	cama_mesa_banho	1	1	405.04	349.90	55.14	15.76	1	9	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16894	esporte_lazer	1	1	26.54	19.15	7.39	38.59	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
16895	livros_importados	7	1	191.07	19.13	8.16	42.66	4.14	5.71	14.29	REGULAR	2026-05-15 09:24:16.503
16896	utilidades_domesticas	2	1	477.03	69.89	25.52	36.51	5	9.4	0.00	REGULAR	2026-05-15 09:24:16.503
16897	relogios_presentes	1	1	205.02	184.00	21.02	11.42	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16898	telefonia	1	1	152.41	139.00	13.41	9.65	2	13	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16899	construcao_ferramentas_construcao	1	1	310.21	269.00	41.21	15.32	4	9	0.00	REGULAR	2026-05-15 09:24:16.503
16900	cama_mesa_banho	1	1	137.01	38.99	98.02	251.40	4	16	0.00	REGULAR	2026-05-15 09:24:16.503
16901	moveis_decoracao	1	1	137.99	119.90	18.09	15.09	5	NULL	0.00	REGULAR	2026-05-15 09:24:16.503
16902	beleza_saude	1	1	175.06	159.00	16.06	10.10	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
16903	eletronicos	41	1	1609.35	18.76	19.56	104.28	3.86	13.12	2.38	REGULAR	2026-05-15 09:24:16.503
16904	esporte_lazer	1	1	91.74	62.90	28.84	45.85	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16905	beleza_saude	3	1	259.67	69.90	16.66	23.83	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
16906	livros_interesse_geral	1	1	42.27	24.00	18.27	76.13	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
16907	papelaria	1	1	357.77	317.99	39.78	12.51	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
16908	esporte_lazer	1	1	146.66	129.99	16.67	12.82	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
16909	cama_mesa_banho	1	1	158.42	134.90	23.52	17.44	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
16910	unknown	1	1	44.61	25.84	18.77	72.64	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16911	cama_mesa_banho	1	1	44.24	34.90	9.34	26.76	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16912	esporte_lazer	1	1	308.35	299.00	9.35	3.13	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
16913	eletrodomesticos	1	1	108.85	100.80	8.05	7.99	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
16914	beleza_saude	6	1	1013.30	151.99	16.90	11.12	3.5	17	0.00	REGULAR	2026-05-15 09:24:16.503
16915	moveis_decoracao	1	1	474.37	399.94	74.43	18.61	1	25	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16916	automotivo	1	1	227.47	199.99	27.48	13.74	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16917	cool_stuff	5	1	289.76	45.35	12.60	27.79	3.6	14.2	20.00	REGULAR	2026-05-15 09:24:16.503
16918	cama_mesa_banho	3	1	899.01	159.99	19.81	12.38	1.2	24.8	20.00	LOW_REVIEW	2026-05-15 09:24:16.503
16919	fashion_bolsas_e_acessorios	3	1	136.11	29.23	16.14	55.20	2.67	23	33.33	LOW_REVIEW	2026-05-15 09:24:16.503
16920	beleza_saude	10	1	4829.20	439.16	43.76	9.97	4.6	13.1	10.00	REGULAR	2026-05-15 09:24:16.503
16921	fashion_bolsas_e_acessorios	3	1	314.02	80.00	24.67	30.84	4	13.67	0.00	REGULAR	2026-05-15 09:24:16.503
16922	unknown	2	1	251.97	109.99	16.00	14.54	4	13.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16923	utilidades_domesticas	1	1	318.32	289.99	28.33	9.77	2	25	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16925	perfumaria	1	1	173.80	29.90	13.55	45.32	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
16926	esporte_lazer	1	1	188.28	169.00	19.28	11.41	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
16927	moveis_decoracao	1	1	196.99	179.00	17.99	10.05	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
16928	automotivo	2	1	132.46	51.90	14.33	27.61	4.5	11	0.00	REGULAR	2026-05-15 09:24:16.503
16929	cool_stuff	44	1	8948.63	181.09	17.76	9.81	4.29	13.93	4.44	REGULAR	2026-05-15 09:24:16.503
16930	perfumaria	1	1	45.21	29.90	15.31	51.20	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
16931	beleza_saude	1	1	267.78	249.60	18.18	7.28	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
16932	telefonia	2	1	79.18	24.99	14.60	58.42	4.5	20.5	0.00	REGULAR	2026-05-15 09:24:16.503
16933	construcao_ferramentas_construcao	2	1	77.78	22.20	16.69	75.18	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
16934	utilidades_domesticas	1	1	40.11	24.00	16.11	67.13	2	30	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
16935	eletrodomesticos	1	1	29.61	21.90	7.71	35.21	1	18	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
16936	fraldas_higiene	8	1	463.48	39.38	18.56	47.14	4.5	8.88	0.00	REGULAR	2026-05-15 09:24:16.503
16937	malas_acessorios	2	1	272.61	109.90	26.41	24.03	3	25.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16938	ferramentas_jardim	3	1	683.83	210.00	17.94	8.54	4.33	12.67	0.00	REGULAR	2026-05-15 09:24:16.503
16939	brinquedos	1	1	104.28	89.90	14.38	16.00	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16940	beleza_saude	1	1	48.28	44.90	3.38	7.53	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16941	beleza_saude	6	1	860.18	110.32	12.56	11.39	4.57	6.86	0.00	REGULAR	2026-05-15 09:24:16.503
16942	relogios_presentes	1	1	334.98	150.00	17.49	11.66	4	36	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16943	casa_conforto	1	1	92.24	76.90	15.34	19.95	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
16944	esporte_lazer	1	1	177.90	159.90	18.00	11.26	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
16945	moveis_decoracao	21	1	1317.31	45.90	13.98	30.45	3.57	15.27	4.55	REGULAR	2026-05-15 09:24:16.503
16946	utilidades_domesticas	1	1	61.09	45.99	15.10	32.83	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
16947	esporte_lazer	4	1	323.19	65.90	14.90	22.61	4.75	14	0.00	REGULAR	2026-05-15 09:24:16.503
16948	sinalizacao_e_seguranca	1	1	143.49	119.85	23.64	19.72	5	16	0.00	REGULAR	2026-05-15 09:24:16.503
16949	fashion_bolsas_e_acessorios	5	1	1234.99	190.00	15.83	8.33	3	11.67	0.00	REGULAR	2026-05-15 09:24:16.503
16950	automotivo	1	1	99.23	68.00	31.23	45.93	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16951	pet_shop	1	1	97.25	84.00	13.25	15.77	4	10	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16952	artigos_de_festas	1	1	602.58	571.20	31.38	5.49	4	20	0.00	REGULAR	2026-05-15 09:24:16.503
16953	moveis_decoracao	3	1	314.16	64.99	13.55	20.85	4.75	7	0.00	REGULAR	2026-05-15 09:24:16.503
16954	esporte_lazer	1	1	167.88	153.90	13.98	9.08	4	3	0.00	REGULAR	2026-05-15 09:24:16.503
16955	perfumaria	1	1	195.43	181.82	13.61	7.49	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
16956	moveis_quarto	1	1	308.16	254.00	54.16	21.32	5	24	0.00	REGULAR	2026-05-15 09:24:16.503
16957	cama_mesa_banho	2	1	74.37	25.50	11.69	45.82	5	8.5	0.00	REGULAR	2026-05-15 09:24:16.503
16958	cama_mesa_banho	1	1	61.35	49.50	11.85	23.94	2	14	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16959	moveis_decoracao	1	1	37.08	21.98	15.10	68.70	3	6	0.00	REGULAR	2026-05-15 09:24:16.503
16960	fashion_calcados	1	1	37.59	27.90	9.69	34.73	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
16961	moveis_decoracao	1	1	207.61	179.00	28.61	15.98	1	44	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
16962	cama_mesa_banho	1	1	17.68	9.90	7.78	78.59	1	5	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16963	relogios_presentes	1	1	913.45	899.90	13.55	1.51	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
16964	beleza_saude	11	1	1871.03	148.17	21.92	14.79	4.18	19.09	18.18	REGULAR	2026-05-15 09:24:16.503
16965	moveis_escritorio	1	1	289.51	229.99	59.52	25.88	1	27	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16966	cama_mesa_banho	2	1	186.16	69.90	23.18	33.16	3.5	23.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16967	informatica_acessorios	1	1	407.27	392.00	15.27	3.90	1	9	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16968	fashion_underwear_e_moda_praia	3	1	198.13	49.90	16.14	32.35	1.67	18.33	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16969	construcao_ferramentas_iluminacao	1	1	196.66	182.72	13.94	7.63	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
16970	papelaria	1	1	115.48	99.90	15.58	15.60	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
16971	utilidades_domesticas	1	1	43.00	27.90	15.10	54.12	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
16972	relogios_presentes	2	1	1686.51	821.07	22.19	2.70	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
16973	fashion_underwear_e_moda_praia	1	1	19.00	3.90	15.10	387.18	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
16974	beleza_saude	2	1	147.22	64.99	8.62	13.26	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
16975	relogios_presentes	8	1	2542.57	299.66	18.16	6.06	3.88	8.13	0.00	REGULAR	2026-05-15 09:24:16.503
16976	cool_stuff	1	1	42.17	33.90	8.27	24.40	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
16977	brinquedos	1	1	98.69	82.90	15.79	19.05	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
16978	ferramentas_jardim	1	1	145.72	49.00	23.86	48.69	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
16979	cama_mesa_banho	2	1	64.29	21.90	10.25	46.78	5	2.5	0.00	REGULAR	2026-05-15 09:24:16.503
16980	utilidades_domesticas	1	1	219.33	200.00	19.33	9.67	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
16981	automotivo	2	1	200.64	64.80	35.52	54.81	4	11.5	0.00	REGULAR	2026-05-15 09:24:16.503
16982	utilidades_domesticas	1	1	47.44	39.90	7.54	18.90	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
16983	beleza_saude	1	1	71.88	25.00	10.94	43.76	4	3	0.00	REGULAR	2026-05-15 09:24:16.503
16984	informatica_acessorios	8	1	353.89	26.53	17.71	66.77	4.13	13.25	0.00	REGULAR	2026-05-15 09:24:16.503
16985	cama_mesa_banho	2	1	104.64	39.00	13.32	34.15	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
16986	unknown	3	1	160.89	11.63	15.19	130.57	4.33	9.67	0.00	REGULAR	2026-05-15 09:24:16.503
16987	informatica_acessorios	3	1	363.20	32.70	19.18	58.66	4.71	12.71	0.00	REGULAR	2026-05-15 09:24:16.503
16988	relogios_presentes	3	1	426.26	124.90	17.19	13.76	4.33	15	0.00	REGULAR	2026-05-15 09:24:16.503
16989	beleza_saude	1	1	473.40	110.32	8.03	7.28	1	2	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16990	fashion_bolsas_e_acessorios	1	1	44.42	29.90	14.52	48.56	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
16991	cama_mesa_banho	1	1	28.46	17.50	10.96	62.63	5	23	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
16992	cama_mesa_banho	3	1	95.87	20.16	11.80	58.52	4.67	9.67	0.00	REGULAR	2026-05-15 09:24:16.503
16993	esporte_lazer	1	1	95.45	67.99	27.46	40.39	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
16994	beleza_saude	1	1	76.47	56.00	20.47	36.55	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
16995	fashion_bolsas_e_acessorios	1	1	55.63	30.00	25.63	85.43	5	21	0.00	REGULAR	2026-05-15 09:24:16.503
16996	utilidades_domesticas	12	1	2290.73	117.14	35.57	30.37	4.47	9.47	6.67	REGULAR	2026-05-15 09:24:16.503
16997	ferramentas_jardim	1	1	1949.52	309.00	15.92	5.15	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
16998	moveis_decoracao	5	1	1246.19	94.81	18.48	19.49	4	9.09	0.00	REGULAR	2026-05-15 09:24:16.503
16999	papelaria	2	1	142.08	59.90	11.14	18.60	5	5.5	0.00	REGULAR	2026-05-15 09:24:16.503
17000	eletrodomesticos	1	1	54.87	46.80	8.07	17.24	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
17001	bebidas	2	1	303.40	20.87	17.06	81.73	3.75	8	0.00	REGULAR	2026-05-15 09:24:16.503
17002	automotivo	4	1	333.95	39.90	15.76	39.49	4.67	14.83	0.00	REGULAR	2026-05-15 09:24:16.503
17003	consoles_games	1	1	145.56	129.90	15.66	12.06	5	31	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
17004	moveis_decoracao	3	1	264.17	69.00	19.06	27.62	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
17005	brinquedos	7	1	559.87	62.76	17.22	27.45	3.86	18.29	14.29	REGULAR	2026-05-15 09:24:16.503
17006	market_place	2	1	223.93	94.99	16.98	17.87	5	19	0.00	REGULAR	2026-05-15 09:24:16.503
17007	esporte_lazer	1	1	174.86	159.00	15.86	9.97	4	15	0.00	REGULAR	2026-05-15 09:24:16.503
17008	livros_interesse_geral	2	1	104.87	39.98	12.46	31.15	4.5	10.5	0.00	REGULAR	2026-05-15 09:24:16.503
17009	unknown	2	1	83.01	29.90	11.61	38.81	4.5	4	0.00	REGULAR	2026-05-15 09:24:16.503
17010	relogios_presentes	2	1	347.63	149.00	24.82	16.65	4.5	18	0.00	REGULAR	2026-05-15 09:24:16.503
17011	moveis_decoracao	1	1	56.60	42.50	14.10	33.18	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
17012	moveis_decoracao	10	1	1108.23	89.90	20.92	23.27	5	7.3	0.00	REGULAR	2026-05-15 09:24:16.503
17013	pet_shop	1	1	175.83	165.75	10.08	6.08	4	2	0.00	REGULAR	2026-05-15 09:24:16.503
17014	bebes	39	1	8276.42	157.94	54.28	34.37	3.18	24.58	23.08	REGULAR	2026-05-15 09:24:16.503
17015	beleza_saude	13	1	350.81	16.00	10.99	68.66	4.77	7	7.69	REGULAR	2026-05-15 09:24:16.503
17016	cama_mesa_banho	1	1	73.40	68.00	5.40	7.94	4	12	0.00	REGULAR	2026-05-15 09:24:16.503
17017	beleza_saude	1	1	96.66	88.78	7.88	8.88	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
17018	relogios_presentes	1	1	53.10	39.00	14.10	36.15	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
17019	esporte_lazer	2	1	91.13	29.99	15.58	51.93	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
17020	esporte_lazer	1	1	104.70	89.90	14.80	16.46	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
17021	informatica_acessorios	13	1	1234.34	80.75	14.20	17.58	3.77	14.85	15.38	REGULAR	2026-05-15 09:24:16.503
17022	brinquedos	1	1	144.65	129.99	14.66	11.28	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
17023	esporte_lazer	1	1	61.07	47.99	13.08	27.26	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
17024	utilidades_domesticas	10	1	1217.60	82.88	18.59	22.43	4.33	11.18	8.33	REGULAR	2026-05-15 09:24:16.503
17025	informatica_acessorios	1	1	336.99	319.00	17.99	5.64	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
17026	automotivo	2	1	229.51	99.90	14.86	14.87	4	12.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
17027	cama_mesa_banho	1	1	74.17	58.00	16.17	27.88	1	18	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17028	climatizacao	3	1	2526.58	823.28	18.91	2.30	5	4.33	0.00	REGULAR	2026-05-15 09:24:16.503
17029	utilidades_domesticas	2	1	250.86	34.00	16.17	47.56	5	5.2	0.00	REGULAR	2026-05-15 09:24:16.503
17030	construcao_ferramentas_construcao	7	1	588.21	58.00	26.03	44.88	3.71	24.29	28.57	REGULAR	2026-05-15 09:24:16.503
17031	brinquedos	15	1	1363.03	71.24	13.95	19.58	3.25	7.88	6.25	REGULAR	2026-05-15 09:24:16.503
17032	esporte_lazer	1	1	100.14	23.40	26.67	113.97	1	37	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
17033	construcao_ferramentas_construcao	1	1	110.55	72.00	38.55	53.54	2	23	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17034	bebes	1	1	68.72	60.00	8.72	14.53	4	2	0.00	REGULAR	2026-05-15 09:24:16.503
17035	cool_stuff	2	1	226.86	46.90	9.82	20.93	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
17036	malas_acessorios	1	1	166.65	149.90	16.75	11.17	4	19	0.00	REGULAR	2026-05-15 09:24:16.503
17037	brinquedos	1	1	838.32	780.00	58.32	7.48	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
17038	utilidades_domesticas	1	1	49.24	39.90	9.34	23.41	1	2	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17039	utilidades_domesticas	1	1	132.16	122.00	10.16	8.33	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
17040	beleza_saude	2	1	62.89	16.00	15.45	96.53	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
17041	moveis_decoracao	2	1	174.13	49.00	9.04	18.46	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
17042	beleza_saude	1	1	62.23	47.00	15.23	32.40	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
17043	consoles_games	9	1	1609.87	158.47	20.40	12.88	3.67	22.89	44.44	DELIVERY_RISK	2026-05-15 09:24:16.503
17044	telefonia	12	1	691.42	41.82	15.80	37.77	2.92	18.92	25.00	LOW_REVIEW	2026-05-15 09:24:16.503
17045	papelaria	2	1	214.48	98.00	9.24	9.43	4	4	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
17046	fashion_bolsas_e_acessorios	1	1	621.07	599.00	22.07	3.68	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
17047	eletronicos	1	1	81.05	69.90	11.15	15.95	4	2	0.00	REGULAR	2026-05-15 09:24:16.503
17048	pet_shop	1	1	111.18	89.90	21.28	23.67	1	18	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
17049	automotivo	4	1	249.01	45.90	16.35	35.63	3.75	19	0.00	REGULAR	2026-05-15 09:24:16.503
17050	relogios_presentes	1	1	517.15	499.90	17.25	3.45	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
17051	moveis_decoracao	2	1	530.63	115.00	17.66	15.35	4	11.25	25.00	REGULAR	2026-05-15 09:24:16.503
17052	esporte_lazer	2	1	198.63	85.90	13.42	15.62	2.5	7.5	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17053	moveis_cozinha_area_de_servico_jantar_e_jardim	3	1	1143.98	333.33	47.99	14.40	5	15.67	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
17054	unknown	1	1	70.44	55.30	15.14	27.38	5	26	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
17055	papelaria	1	1	96.88	89.00	7.88	8.85	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
17056	pet_shop	1	1	79.14	69.90	9.24	13.22	4	10	0.00	REGULAR	2026-05-15 09:24:16.503
17057	malas_acessorios	1	1	92.28	76.89	15.39	20.02	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
17058	unknown	1	1	195.68	33.02	15.90	48.15	1	5	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17059	relogios_presentes	2	1	344.97	159.00	13.49	8.48	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
17060	relogios_presentes	1	1	47.91	29.99	17.92	59.75	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
17061	brinquedos	4	1	234.97	42.45	16.29	38.38	4	12.25	0.00	REGULAR	2026-05-15 09:24:16.503
17062	perfumaria	9	1	1687.26	150.37	18.36	12.21	4.2	14.1	10.00	REGULAR	2026-05-15 09:24:16.503
17063	automotivo	1	1	144.54	124.70	19.84	15.91	4	13	0.00	REGULAR	2026-05-15 09:24:16.503
17064	utilidades_domesticas	2	1	63.50	18.90	12.85	67.99	2.5	6	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
17065	unknown	1	1	426.42	409.38	17.04	4.16	4	15	0.00	REGULAR	2026-05-15 09:24:16.503
